id,subj,numb,require,first_crse,today_crse,use,date,duration,progress,class,campus,internet,first,today,spend,num_crse_reported_pay,num_crse_reported,num_crse_details_pay,num_crse_details,num_crse_pay,num_crse,spend_per_crse_pay,spend_per_crse,pct_crse_pay,campus_bryan,campus_dist,campus_ftw,campus_steph,campus_waco,electronics_desktop,electronics_laptop,electronics_smartphone,electronics_tablet,sources_campus_bookstore,sources_different_edition,sources_from_instructor,sources_online,sources_other,sources_sharing_/_borrowing,why_cost,why_course_changes,why_delayed_order,why_didn't_know_what_materials_are_required,why_didn't_think_i_would_need_them_on_the_first_day,why_other_(please_specify),why_waiting_for_scholarships/financial_aid
r_5dnju3rukfzppz1,nurs,4310,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-24 21:16:42,250,100,4_sr,steph,1_yes_internet,3_all_first,3_all_today,689,4,4,4,4,4,4,172,172,100,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
r_5dnju3rukfzppz1,nurs,4550,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-24 21:16:42,250,100,4_sr,steph,1_yes_internet,3_all_first,3_all_today,689,4,4,4,4,4,4,172,172,100,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
r_5dnju3rukfzppz1,nurs,4351,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-24 21:16:42,250,100,4_sr,steph,1_yes_internet,3_all_first,3_all_today,689,4,4,4,4,4,4,172,172,100,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
r_5dnju3rukfzppz1,nurs,4305,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-24 21:16:42,250,100,4_sr,steph,1_yes_internet,3_all_first,3_all_today,689,4,4,4,4,4,4,172,172,100,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
r_5dq6a8icvofrd2p,csdo,,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-30 19:25:16,150,70,2_so,ftw,1_yes_internet,3_all_first,3_all_today,531,4,4,4,4,4,4,133,133,100,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
r_5dq6a8icvofrd2p,csdo,,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-30 19:25:16,150,70,2_so,ftw,1_yes_internet,3_all_first,3_all_today,531,4,4,4,4,4,4,133,133,100,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
r_5dq6a8icvofrd2p,csdo,,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-30 19:25:16,150,70,2_so,ftw,1_yes_internet,3_all_first,3_all_today,531,4,4,4,4,4,4,133,133,100,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
r_5dq6a8icvofrd2p,csdo,,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-30 19:25:16,150,70,2_so,ftw,1_yes_internet,3_all_first,3_all_today,531,4,4,4,4,4,4,133,133,100,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
r_5dr2minvqthihe2,crij,,2_yes_required,0_none_first,2_most_today,2_often_use,2024-02-03 18:10:57,221,56,4_sr,steph,1_yes_internet,0_none_first,2_most_today,351,6,6,1,2,6,6,58,58,100,False,False,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,False,False
r_5dr2minvqthihe2,comm,,,,,,2024-02-03 18:10:57,221,56,4_sr,steph,1_yes_internet,0_none_first,2_most_today,351,6,6,1,2,6,6,58,58,100,False,False,False,True,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,False,False
r_5dtray2dttpjcu1,crij,6300,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-25 09:18:17,173,100,5_gr,ftw,1_yes_internet,3_all_first,3_all_today,201,2,2,2,2,2,2,100,100,100,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_5dtray2dttpjcu1,crij,6362,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-25 09:18:17,173,100,5_gr,ftw,1_yes_internet,3_all_first,3_all_today,201,2,2,2,2,2,2,100,100,100,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_5dtvyapwbm6rvkb,blaw,,1_free_required,,,,2024-02-01 13:44:30,183,48,2_so,steph,1_yes_internet,2_most_first,3_all_today,500,4,5,,1,4,5,125,100,80,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False
r_5dvxt2spwxu4ebc,engl,1302,0_no_required,,,,2024-01-25 16:15:29,521,100,1_fr,steph,1_yes_internet,0_none_first,2_most_today,121,2,4,2,4,2,4,60,30,50,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
r_5dvxt2spwxu4ebc,biol,1407,2_yes_required,0_none_first,2_most_today,2_often_use,2024-01-25 16:15:29,521,100,1_fr,steph,1_yes_internet,0_none_first,2_most_today,121,2,4,2,4,2,4,60,30,50,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
r_5dvxt2spwxu4ebc,math,1324,2_yes_required,0_none_first,3_all_today,1_occasionally_use,2024-01-25 16:15:29,521,100,1_fr,steph,1_yes_internet,0_none_first,2_most_today,121,2,4,2,4,2,4,60,30,50,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
r_5dvxt2spwxu4ebc,econ,,0_no_required,,,,2024-01-25 16:15:29,521,100,1_fr,steph,1_yes_internet,0_none_first,2_most_today,121,2,4,2,4,2,4,60,30,50,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
r_5e0b4jetmtbbfo5,hist,,1_free_required,,,,2024-01-24 15:17:47,282,100,1_fr,steph,1_yes_internet,0_none_first,2_most_today,273,3,5,3,5,3,5,91,55,60,False,False,False,True,False,True,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False
r_5e0b4jetmtbbfo5,comm,,2_yes_required,0_none_first,3_all_today,1_occasionally_use,2024-01-24 15:17:47,282,100,1_fr,steph,1_yes_internet,0_none_first,2_most_today,273,3,5,3,5,3,5,91,55,60,False,False,False,True,False,True,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False
r_5e0b4jetmtbbfo5,educ,,2_yes_required,0_none_first,3_all_today,2_often_use,2024-01-24 15:17:47,282,100,1_fr,steph,1_yes_internet,0_none_first,2_most_today,273,3,5,3,5,3,5,91,55,60,False,False,False,True,False,True,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False
r_5e0b4jetmtbbfo5,math,,2_yes_required,0_none_first,0_none_today,2_often_use,2024-01-24 15:17:47,282,100,1_fr,steph,1_yes_internet,0_none_first,2_most_today,273,3,5,3,5,3,5,91,55,60,False,False,False,True,False,True,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False
r_5e0b4jetmtbbfo5,engl,,0_no_required,,,,2024-01-24 15:17:47,282,100,1_fr,steph,1_yes_internet,0_none_first,2_most_today,273,3,5,3,5,3,5,91,55,60,False,False,False,True,False,True,True,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False
r_5eaavm3mgbwzx74,mapa,5320,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-25 13:51:53,733,100,5_gr,dist,1_yes_internet,1_some_first,3_all_today,269,2,2,2,2,2,2,134,134,100,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
r_5eaavm3mgbwzx74,mapa,5300,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-25 13:51:53,733,100,5_gr,dist,1_yes_internet,1_some_first,3_all_today,269,2,2,2,2,2,2,134,134,100,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
r_5eah1qyx8kmyefe,chem,,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-30 19:26:08,214,56,3_jr,steph,1_yes_internet,1_some_first,3_all_today,284,6,6,3,4,6,6,47,47,100,False,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True,False,True,False,False,False,False
r_5eah1qyx8kmyefe,chem,,2_yes_required,1_some_first,3_all_today,2_often_use,2024-01-30 19:26:08,214,56,3_jr,steph,1_yes_internet,1_some_first,3_all_today,284,6,6,3,4,6,6,47,47,100,False,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True,False,True,False,False,False,False
r_5eah1qyx8kmyefe,biol,,2_yes_required,2_most_first,3_all_today,2_often_use,2024-01-30 19:26:08,214,56,3_jr,steph,1_yes_internet,1_some_first,3_all_today,284,6,6,3,4,6,6,47,47,100,False,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True,False,True,False,False,False,False
r_5eah1qyx8kmyefe,psyc,,,,,,2024-01-30 19:26:08,214,56,3_jr,steph,1_yes_internet,1_some_first,3_all_today,284,6,6,3,4,6,6,47,47,100,False,False,False,True,False,False,True,True,False,True,True,False,True,True,False,True,False,True,False,False,False,False
r_5ebvl7z7abzmsub,educ,,2_yes_required,3_all_first,3_all_today,1_occasionally_use,2024-01-31 19:12:46,164,100,5_gr,ftw,1_yes_internet,3_all_first,3_all_today,8,2,2,2,2,2,2,4,4,100,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
r_5ebvl7z7abzmsub,educ,,2_yes_required,3_all_first,3_all_today,1_occasionally_use,2024-01-31 19:12:46,164,100,5_gr,ftw,1_yes_internet,3_all_first,3_all_today,8,2,2,2,2,2,2,4,4,100,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
r_5ehypja4v94im37,geog,1303,0_no_required,,,,2024-01-27 16:00:58,415,100,1_fr,steph,1_yes_internet,3_all_first,3_all_today,424,3,5,3,5,3,5,141,85,60,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
r_5ehypja4v94im37,math,2414,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-27 16:00:58,415,100,1_fr,steph,1_yes_internet,3_all_first,3_all_today,424,3,5,3,5,3,5,141,85,60,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
r_5ehypja4v94im37,biol,1406,2_yes_required,3_all_first,3_all_today,1_occasionally_use,2024-01-27 16:00:58,415,100,1_fr,steph,1_yes_internet,3_all_first,3_all_today,424,3,5,3,5,3,5,141,85,60,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
r_5ehypja4v94im37,comm,1315,0_no_required,,,,2024-01-27 16:00:58,415,100,1_fr,steph,1_yes_internet,3_all_first,3_all_today,424,3,5,3,5,3,5,141,85,60,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
r_5ehypja4v94im37,biol,1406,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-27 16:00:58,415,100,1_fr,steph,1_yes_internet,3_all_first,3_all_today,424,3,5,3,5,3,5,141,85,60,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
r_5ejvc7meueujnhz,busi,2301,1_free_required,,,,2024-01-24 15:36:36,619,100,2_so,steph,1_yes_internet,1_some_first,3_all_today,300,4,5,3,5,4,5,75,60,80,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False
r_5ejvc7meueujnhz,mktg,3312,2_yes_required,0_none_first,3_all_today,2_often_use,2024-01-24 15:36:36,619,100,2_so,steph,1_yes_internet,1_some_first,3_all_today,300,4,5,3,5,4,5,75,60,80,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False
r_5ejvc7meueujnhz,acct,2302,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-24 15:36:36,619,100,2_so,steph,1_yes_internet,1_some_first,3_all_today,300,4,5,3,5,4,5,75,60,80,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False
r_5ejvc7meueujnhz,mgmt,3300,1_free_required,,,,2024-01-24 15:36:36,619,100,2_so,steph,1_yes_internet,1_some_first,3_all_today,300,4,5,3,5,4,5,75,60,80,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False
r_5ejvc7meueujnhz,musi,1306,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-24 15:36:36,619,100,2_so,steph,1_yes_internet,1_some_first,3_all_today,300,4,5,3,5,4,5,75,60,80,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False
r_5ezhvcumjcvh26m,mgmt,,2_yes_required,0_none_first,3_all_today,2_often_use,2024-01-23 20:23:32,237,100,3_jr,dist,1_yes_internet,0_none_first,3_all_today,225,2,2,2,2,2,2,112,112,100,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
r_5ezhvcumjcvh26m,mktg,,2_yes_required,0_none_first,3_all_today,2_often_use,2024-01-23 20:23:32,237,100,3_jr,dist,1_yes_internet,0_none_first,3_all_today,225,2,2,2,2,2,2,112,112,100,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
r_5f3ellxfjalwi3h,gstu,3398,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-23 20:03:29,452,100,3_jr,waco,1_yes_internet,2_most_first,3_all_today,201,4,4,3,4,4,4,50,50,100,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False
r_5f3ellxfjalwi3h,crij,3310,1_free_required,,,,2024-01-23 20:03:29,452,100,3_jr,waco,1_yes_internet,2_most_first,3_all_today,201,4,4,3,4,4,4,50,50,100,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False
r_5f3ellxfjalwi3h,comm,4304,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-23 20:03:29,452,100,3_jr,waco,1_yes_internet,2_most_first,3_all_today,201,4,4,3,4,4,4,50,50,100,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False
r_5f3ellxfjalwi3h,crij,3340,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-23 20:03:29,452,100,3_jr,waco,1_yes_internet,2_most_first,3_all_today,201,4,4,3,4,4,4,50,50,100,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False
r_5f7iwomc6qt5rql,bcis,,2_yes_required,2_most_first,3_all_today,2_often_use,2024-01-30 13:47:24,409,100,1_fr,steph,1_yes_internet,2_most_first,3_all_today,349,4,5,3,5,4,5,87,70,80,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
r_5f7iwomc6qt5rql,busi,2301,1_free_required,,,,2024-01-30 13:47:24,409,100,1_fr,steph,1_yes_internet,2_most_first,3_all_today,349,4,5,3,5,4,5,87,70,80,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
r_5f7iwomc6qt5rql,comm,,2_yes_required,2_most_first,3_all_today,1_occasionally_use,2024-01-30 13:47:24,409,100,1_fr,steph,1_yes_internet,2_most_first,3_all_today,349,4,5,3,5,4,5,87,70,80,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
r_5f7iwomc6qt5rql,acct,,2_yes_required,2_most_first,3_all_today,2_often_use,2024-01-30 13:47:24,409,100,1_fr,steph,1_yes_internet,2_most_first,3_all_today,349,4,5,3,5,4,5,87,70,80,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
r_5f7iwomc6qt5rql,govt,,1_free_required,,,,2024-01-30 13:47:24,409,100,1_fr,steph,1_yes_internet,2_most_first,3_all_today,349,4,5,3,5,4,5,87,70,80,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
r_5faj37pmb6ueshl,busi,,2_yes_required,0_none_first,3_all_today,1_occasionally_use,2024-01-24 11:29:25,178,100,2_so,steph,1_yes_internet,0_none_first,2_most_today,249,5,5,5,5,5,5,50,50,100,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False
r_5faj37pmb6ueshl,mgmt,,2_yes_required,1_some_first,1_some_today,1_occasionally_use,2024-01-24 11:29:25,178,100,2_so,steph,1_yes_internet,0_none_first,2_most_today,249,5,5,5,5,5,5,50,50,100,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False
r_5faj37pmb6ueshl,mktg,,2_yes_required,0_none_first,0_none_today,1_occasionally_use,2024-01-24 11:29:25,178,100,2_so,steph,1_yes_internet,0_none_first,2_most_today,249,5,5,5,5,5,5,50,50,100,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False
r_5faj37pmb6ueshl,bcis,,2_yes_required,0_none_first,3_all_today,1_occasionally_use,2024-01-24 11:29:25,178,100,2_so,steph,1_yes_internet,0_none_first,2_most_today,249,5,5,5,5,5,5,50,50,100,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False
r_5faj37pmb6ueshl,acct,,2_yes_required,0_none_first,0_none_today,2_often_use,2024-01-24 11:29:25,178,100,2_so,steph,1_yes_internet,0_none_first,2_most_today,249,5,5,5,5,5,5,50,50,100,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False
r_5fflqcyllrqyktd,kine,3352,2_yes_required,0_none_first,3_all_today,1_occasionally_use,2024-02-02 19:51:19,240,100,3_jr,steph,1_yes_internet,0_none_first,3_all_today,408,4,4,4,4,4,4,102,102,100,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True
r_5fflqcyllrqyktd,read,3356,2_yes_required,0_none_first,3_all_today,1_occasionally_use,2024-02-02 19:51:19,240,100,3_jr,steph,1_yes_internet,0_none_first,3_all_today,408,4,4,4,4,4,4,102,102,100,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True
r_5fflqcyllrqyktd,geol,1408,2_yes_required,0_none_first,3_all_today,2_often_use,2024-02-02 19:51:19,240,100,3_jr,steph,1_yes_internet,0_none_first,3_all_today,408,4,4,4,4,4,4,102,102,100,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True
r_5fflqcyllrqyktd,math,3303,2_yes_required,0_none_first,3_all_today,2_often_use,2024-02-02 19:51:19,240,100,3_jr,steph,1_yes_internet,0_none_first,3_all_today,408,4,4,4,4,4,4,102,102,100,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True
r_5fomarb0qq1wm1j,busi,,2_yes_required,2_most_first,2_most_today,1_occasionally_use,2024-01-23 17:46:23,995,100,4_sr,ftw,1_yes_internet,2_most_first,3_all_today,405,4,4,4,4,4,4,101,101,100,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
r_5fomarb0qq1wm1j,busi,,2_yes_required,2_most_first,3_all_today,1_occasionally_use,2024-01-23 17:46:23,995,100,4_sr,ftw,1_yes_internet,2_most_first,3_all_today,405,4,4,4,4,4,4,101,101,100,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
r_5fomarb0qq1wm1j,mgmt,,2_yes_required,2_most_first,3_all_today,1_occasionally_use,2024-01-23 17:46:23,995,100,4_sr,ftw,1_yes_internet,2_most_first,3_all_today,405,4,4,4,4,4,4,101,101,100,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
r_5fomarb0qq1wm1j,mgmt,,2_yes_required,2_most_first,3_all_today,1_occasionally_use,2024-01-23 17:46:23,995,100,4_sr,ftw,1_yes_internet,2_most_first,3_all_today,405,4,4,4,4,4,4,101,101,100,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
r_5fuxybxj4kjyfms,hist,,0_no_required,,,,2024-01-25 13:59:07,272,100,1_fr,steph,1_yes_internet,0_none_first,1_some_today,214,3,5,3,5,3,5,71,43,60,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
r_5fuxybxj4kjyfms,engl,,0_no_required,,,,2024-01-25 13:59:07,272,100,1_fr,steph,1_yes_internet,0_none_first,1_some_today,214,3,5,3,5,3,5,71,43,60,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
r_5fuxybxj4kjyfms,biol,1302,2_yes_required,0_none_first,3_all_today,2_often_use,2024-01-25 13:59:07,272,100,1_fr,steph,1_yes_internet,0_none_first,1_some_today,214,3,5,3,5,3,5,71,43,60,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
r_5fuxybxj4kjyfms,psyc,,2_yes_required,0_none_first,0_none_today,2_often_use,2024-01-25 13:59:07,272,100,1_fr,steph,1_yes_internet,0_none_first,1_some_today,214,3,5,3,5,3,5,71,43,60,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
r_5fuxybxj4kjyfms,math,,2_yes_required,0_none_first,3_all_today,2_often_use,2024-01-25 13:59:07,272,100,1_fr,steph,1_yes_internet,0_none_first,1_some_today,214,3,5,3,5,3,5,71,43,60,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
r_5g6kaylay7zlxpa,hist,,2_yes_required,2_most_first,3_all_today,1_occasionally_use,2024-01-31 10:03:29,190,48,1_fr,steph,1_yes_internet,2_most_first,3_all_today,99,1,4,1,1,1,4,99,25,25,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
r_5g7ex7pg57n9lti,wses,3408,2_yes_required,0_none_first,3_all_today,1_occasionally_use,2024-01-24 09:52:53,351,100,4_sr,steph,1_yes_internet,1_some_first,3_all_today,300,5,5,4,5,5,5,60,60,100,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
r_5g7ex7pg57n9lti,biol,4430,2_yes_required,0_none_first,3_all_today,1_occasionally_use,2024-01-24 09:52:53,351,100,4_sr,steph,1_yes_internet,1_some_first,3_all_today,300,5,5,4,5,5,5,60,60,100,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
r_5g7ex7pg57n9lti,ento,3312,2_yes_required,0_none_first,3_all_today,1_occasionally_use,2024-01-24 09:52:53,351,100,4_sr,steph,1_yes_internet,1_some_first,3_all_today,300,5,5,4,5,5,5,60,60,100,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
r_5g7ex7pg57n9lti,crij,3340,2_yes_required,0_none_first,3_all_today,2_often_use,2024-01-24 09:52:53,351,100,4_sr,steph,1_yes_internet,1_some_first,3_all_today,300,5,5,4,5,5,5,60,60,100,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
r_5g7ex7pg57n9lti,wses,4302,0_no_required,,,,2024-01-24 09:52:53,351,100,4_sr,steph,1_yes_internet,1_some_first,3_all_today,300,5,5,4,5,5,5,60,60,100,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
r_5g88ezho7rjkutn,puad,,2_yes_required,3_all_first,1_some_today,2_often_use,2024-01-26 10:29:51,226,100,5_gr,dist,1_yes_internet,3_all_first,3_all_today,273,2,2,2,2,2,2,136,136,100,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_5g88ezho7rjkutn,puad,,2_yes_required,3_all_first,3_all_today,2_often_use,2024-01-26 10:29:51,226,100,5_gr,dist,1_yes_internet,3_all_first,3_all_today,273,2,2,2,2,2,2,136,136,100,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
r_5g9z4kyoqnko2zb,hist,,0_no_required,,,,2024-01-29 15:39:14,266,100,1_fr,steph,1_yes_internet,2_most_first,3_all_today,217,3,6,1,6,3,6,72,36,50,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False
r_5g9z4kyoqnko2zb,musi,,0_no_required,,,,2024-01-29 15:39:14,266,100,1_fr,steph,1_yes_internet,2_most_first,3_all_today,217,3,6,1,6,3,6,72,36,50,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False
r_5g9z4kyoqnko2zb,biol,,2_yes_required,2_most_first,3_all_today,2_often_use,2024-01-29 15:39:14,266,100,1_fr,steph,1_yes_internet,2_most_first,3_all_today,217,3,6,1,6,3,6,72,36,50,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False
r_5g9z4kyoqnko2zb,econ,,0_no_required,,,,2024-01-29 15:39:14,266,100,1_fr,steph,1_yes_internet,2_most_first,3_all_today,217,3,6,1,6,3,6,72,36,50,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False
r_5g9z4kyoqnko2zb,busi,2301,1_free_required,,,,2024-01-29 15:39:14,266,100,1_fr,steph,1_yes_internet,2_most_first,3_all_today,217,3,6,1,6,3,6,72,36,50,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False
r_5g9z4kyoqnko2zb,engl,,0_no_required,,,,2024-01-29 15:39:14,266,100,1_fr,steph,1_yes_internet,2_most_first,3_all_today,217,3,6,1,6,3,6,72,36,50,False,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False
r_5ggda4mfrp62wie,mktg,3316,0_no_required,,,,2024-01-25 13:46:40,398,100,3_jr,steph,1_yes_internet,3_all_first,3_all_today,,3,5,3,5,3,5,,,60,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
r_5ggda4mfrp62wie,mktg,3315,2_yes_required,2_most_first,3_all_today,1_occasionally_use,2024-01-25 13:46:40,398,100,3_jr,steph,1_yes_internet,3_all_first,3_all_today,,3,5,3,5,3,5,,,60,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
r_5ggda4mfrp62wie,math,1324,2_yes_required,3_all_first,3_all_today,1_occasionally_use,2024-01-25 13:46:40,398,100,3_jr,steph,1_yes_internet,3_all_first,3_all_today,,3,5,3,5,3,5,,,60,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
r_5ggda4mfrp62wie,busi,2301,0_no_required,,,,2024-01-25 13:46:40,398,100,3_jr,steph,1_yes_internet,3_all_first,3_all_today,,3,5,3,5,3,5,,,60,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
r_5ggda4mfrp62wie,acct,2301,2_yes_required,0_none_first,3_all_today,2_often_use,2024-01-25 13:46:40,398,100,3_jr,steph,1_yes_internet,3_all_first,3_all_today,,3,5,3,5,3,5,,,60,False,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
r_5gow3fxd7yj1843,govt,,2_yes_required,0_none_first,1_some_today,2_often_use,2024-01-28 18:30:06,286,100,3_jr,steph,1_yes_internet,0_none_first,1_some_today,370,5,6,6,6,6,6,62,62,100,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False
r_5gow3fxd7yj1843,agri,,2_yes_required,0_none_first,1_some_today,2_often_use,2024-01-28 18:30:06,286,100,3_jr,steph,1_yes_internet,0_none_first,1_some_today,370,5,6,6,6,6,6,62,62,100,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False
